pop_est,random_coverage,random_est,nonrandom_coverage,nonrandom_est,wtdglm_coverage,wtdglm_est,wtdsvy_coverage,wtdsvy_est,wtdrep_coverage,wtdrep_est
0.7574507116829728,TRUE,0.641853886172305,FALSE,1.450832882257423,TRUE,1.1951226039114395,TRUE,1.1951226039114395,TRUE,1.1951226039114395
0.7805563142066785,TRUE,1.083344816534313,FALSE,1.373715578912765,TRUE,0.9707969419576895,TRUE,0.9707969419576895,TRUE,0.9707969419576895
0.44815298520912766,TRUE,0.4353180712578444,TRUE,0.8312975190397442,FALSE,0.03026523820885541,TRUE,0.03026523820885541,TRUE,0.03026523820885541
1.0911594993111813,TRUE,1.098612288665139,FALSE,2.128231701480739,TRUE,1.088147679469348,TRUE,1.0881476794693479,TRUE,1.0881476794693479
0.48276255769908394,TRUE,0.5205344378929462,TRUE,0.8873031949993151,TRUE,0.8281386858472352,TRUE,0.8281386858472345,TRUE,0.8281386858472345
0.848250422850941,TRUE,0.7801585575489637,TRUE,1.2527629684939647,TRUE,0.8860979145582424,TRUE,0.8860979145582424,TRUE,0.8860979145582424
0.5023013313394115,TRUE,0.6405034470744355,FALSE,1.2130226398439399,TRUE,0.7000931656959278,TRUE,0.7000931656959278,TRUE,0.7000931656959278
0.6838615065311621,TRUE,0.5733459807472995,FALSE,1.2862109025619104,TRUE,0.771524589912188,TRUE,0.771524589912188,TRUE,0.771524589912188
0.34003901452971147,TRUE,0.27541197985996735,FALSE,0.8109302162154883,FALSE,-0.34085294657271886,FALSE,-0.34085294657271886,TRUE,-0.34085294657271886
1.0922224905663211,TRUE,1.02961941717824,FALSE,2.2914117923959227,TRUE,1.416976650314876,TRUE,1.4169766503148764,TRUE,1.4169766503148764
0.22818497231170065,TRUE,0.14165051701434736,TRUE,0.4284546263328635,TRUE,-0.033549660578073966,TRUE,-0.033549660578073986,TRUE,-0.033549660578073986
0.5040047511101926,TRUE,0.5306282510621607,TRUE,0.5717863235556531,FALSE,-0.22013828999235466,TRUE,-0.22013828999235482,TRUE,-0.22013828999235482
0.8396903683904781,TRUE,0.4595323293784385,FALSE,1.826850789038955,TRUE,1.0792510912906466,TRUE,1.0792510912906466,TRUE,1.0792510912906466
0.8827897881838511,TRUE,1.0704414116983954,FALSE,1.4098248585299646,TRUE,1.1781874705411899,TRUE,1.1781874705411899,TRUE,1.1781874705411899
0.11773581348621243,TRUE,0.3593740009078974,TRUE,0.3001045924503379,TRUE,0.1685020455440762,TRUE,0.1685020455440762,TRUE,0.1685020455440762
1.0773913331822282,TRUE,1.2339536365362238,FALSE,2.0088239742077203,TRUE,1.4341679912789587,TRUE,1.4341679912789587,TRUE,1.4341679912789587
0.6722196604538837,TRUE,0.6435502394204796,FALSE,1.2396908869264458,TRUE,0.7659392367263059,TRUE,0.7659392367263059,TRUE,0.7659392367263059
0.4650015075350898,TRUE,0.8785504038898131,FALSE,1.084626046690364,TRUE,0.589693094567825,TRUE,0.5896930945678243,TRUE,0.5896930945678243
0.7935822915038612,TRUE,0.9894129967004622,FALSE,1.7805861686299091,FALSE,1.2648864256205168,TRUE,1.2648864256205181,TRUE,1.2648864256205181
0.8645001194400767,TRUE,0.5717863235556544,FALSE,1.6665963261546979,TRUE,1.2492087598014117,TRUE,1.2492087598014114,TRUE,1.2492087598014114
0.31866964389061936,TRUE,-0.04082199452024723,TRUE,0.5436154465889688,FALSE,-0.10514179860257689,TRUE,-0.10514179860257662,TRUE,-0.10514179860257662
0.9316010948456956,TRUE,0.8329091229340702,FALSE,1.7160476307853425,TRUE,1.1219703735368878,TRUE,1.1219703735368869,TRUE,1.1219703735368869
0.7907856501231308,TRUE,0.6007738604288867,FALSE,1.731134847411623,TRUE,0.7525572662814121,TRUE,0.7525572662814121,TRUE,0.7525572662814121
0.7935822915038758,TRUE,0.9921288082629826,FALSE,1.427116355640072,TRUE,0.5773021228040237,TRUE,0.5773021228040237,TRUE,0.5773021228040237
0.372239460479837,TRUE,0.2978344439157991,TRUE,0.7492366472105604,FALSE,1.2552876658719152,FALSE,1.2552876658719152,FALSE,1.2552876658719152
1.0017372216233702,TRUE,1.127185661109348,FALSE,1.725510083686853,FALSE,1.7247679111851282,TRUE,1.7247679111851277,TRUE,1.7247679111851277
0.5857961193331654,TRUE,0.20479441203399606,TRUE,0.9582549309708239,TRUE,0.4109051279703355,TRUE,0.4109051279703355,TRUE,0.4109051279703355
0.885690291423807,TRUE,0.7492366472105602,TRUE,1.1913940221168897,TRUE,0.6553244587229357,TRUE,0.6553244587229357,TRUE,0.6553244587229357
0.09366842542863935,TRUE,0.24846135703383218,TRUE,0.2937611185281627,FALSE,0.5562821143567693,TRUE,0.5562821143567693,TRUE,0.5562821143567693
0.6269607390692927,TRUE,0.505094949057,TRUE,0.6143663027067767,TRUE,0.4237226430022163,TRUE,0.4237226430022163,TRUE,0.4237226430022163
0.25578552331323995,TRUE,0.15082288965950974,TRUE,0.19004360252042424,FALSE,-0.4034692087828997,FALSE,-0.4034692087828997,FALSE,-0.4034692087828997
0.7299759729978268,TRUE,0.7404000654101086,FALSE,1.3862943611196863,TRUE,1.0199192045099073,TRUE,1.0199192045099073,TRUE,1.0199192045099073
0.8702609818942018,TRUE,0.6435502394204812,FALSE,1.5755363512923053,FALSE,1.5480559832697895,TRUE,1.5480559832697878,TRUE,1.5480559832697878
0.8010544826803272,FALSE,1.324925414742999,TRUE,1.0986122886651417,TRUE,0.8983354615856858,TRUE,0.8983354615856858,TRUE,0.8983354615856858
0.7565305262854696,TRUE,0.9963334395449811,TRUE,1.071583616277175,TRUE,0.4117075469953582,TRUE,0.4117075469953582,TRUE,0.4117075469953582
0.2639213425683487,TRUE,0.2588616309343777,TRUE,0.47692407209030685,TRUE,0.07025302411658811,TRUE,0.07025302411658811,TRUE,0.07025302411658811
0.8038620295584934,TRUE,1.1716374236805855,TRUE,1.2750687260085463,TRUE,0.6056759497294689,TRUE,0.6056759497294689,TRUE,0.6056759497294689
0.5849256105807628,TRUE,0.650587566141044,FALSE,1.2840155119984533,FALSE,1.686719647802025,FALSE,1.686719647802025,FALSE,1.686719647802025
0.7336238626919844,TRUE,0.6390799592895836,TRUE,1.0736109864596741,FALSE,0.16754461067187068,FALSE,0.16754461067187051,TRUE,0.16754461067187051
0.7136174919707355,TRUE,0.7683706017969958,FALSE,1.490091154801529,TRUE,1.0183965960993895,TRUE,1.0183965960993895,TRUE,1.0183965960993895
0.24440944349754185,TRUE,0.19885085824447557,TRUE,0.4054651081081643,TRUE,0.07848049355482131,TRUE,0.07848049355482162,TRUE,0.07848049355482162
0.3540526921569226,TRUE,0.06317890162135453,TRUE,0.6632942174101346,TRUE,0.5795667170955502,TRUE,0.5795667170955502,TRUE,0.5795667170955502
1.1758455469072318,TRUE,0.9650808960411545,FALSE,2.6270811385496327,TRUE,1.7198939251205718,TRUE,1.7198939251205718,TRUE,1.7198939251205718
0.5918957480090831,TRUE,0.4317824164255365,TRUE,1.0116009116756608,TRUE,0.46442206940813896,TRUE,0.46442206940813896,TRUE,0.46442206940813896
0.2777723440225862,TRUE,0.3976829676661081,TRUE,0.4666195312614935,TRUE,0.42897300349462675,TRUE,0.42897300349462675,TRUE,0.42897300349462675
0.6811709895130202,TRUE,0.4837969513780661,FALSE,1.2339536365362247,TRUE,0.9115004346062321,TRUE,0.9115004346062321,TRUE,0.9115004346062321
0.17645643712048173,TRUE,0.1508228896595097,TRUE,0.07847161544069159,FALSE,-0.35455141781775584,TRUE,-0.3545514178177556,TRUE,-0.3545514178177556
0.11372240397432044,TRUE,-0.09015109699218178,TRUE,0.3807724955177933,TRUE,0.19751692635489518,TRUE,0.19751692635489518,TRUE,0.19751692635489518
1.0501307188509175,TRUE,0.8362480241995547,FALSE,1.893542163531371,TRUE,1.0930305109986396,TRUE,1.0930305109986396,TRUE,1.0930305109986396
0.6225575513793299,TRUE,0.575364144903538,TRUE,0.936769263215558,TRUE,0.3982091492897213,TRUE,0.3982091492897213,TRUE,0.3982091492897213
0.6111364584039214,TRUE,0.6931471805597438,FALSE,1.309921382334574,TRUE,0.7693206631367995,TRUE,0.7693206631367995,TRUE,0.7693206631367995
0.6543941942626118,TRUE,0.6390799592895827,FALSE,1.324925414742999,TRUE,0.8134283006102438,TRUE,0.8134283006102438,TRUE,0.8134283006102438
0.9875311371709782,TRUE,0.9051174312742457,FALSE,1.7197859488369729,FALSE,0.3534559709275039,TRUE,0.35345597092750386,TRUE,0.35345597092750386
0.33016695906656346,TRUE,0.3566749439387329,TRUE,0.3117796240308416,FALSE,-0.33418333145500057,TRUE,-0.33418333145500057,TRUE,-0.33418333145500057
0.7565305262854698,TRUE,0.8835009090496151,FALSE,1.3971052772239476,FALSE,0.18950857075364588,TRUE,0.18950857075364616,TRUE,0.18950857075364616
1.1903295566928291,TRUE,1.517870718908606,FALSE,2.484906649787284,TRUE,1.0879489927390382,TRUE,1.0879489927390382,TRUE,1.0879489927390382
0.7109000162883592,TRUE,0.5679840376059161,TRUE,1.0006318803051628,TRUE,0.7373122547104967,TRUE,0.7373122547104967,TRUE,0.7373122547104967
0.6597311836400186,TRUE,0.532216813747299,FALSE,1.0986122886651442,TRUE,0.7609931688118365,TRUE,0.7609931688118367,TRUE,0.7609931688118367
