pop_est,random_coverage,random_est,nonrandom_coverage,nonrandom_est,wtdglm_coverage,wtdglm_est,wtdboo_coverage,wtdsvy_coverage,wtdsvy_est,wtdrep_coverage,wtdrep_est
0.3838444422114711,TRUE,0.19885085824447557,FALSE,0.8513711857736268,TRUE,0.5364251159390341,TRUE,TRUE,0.5364251159390341,TRUE,0.5364251159390341
0.9375277299970943,TRUE,0.8527773261506036,FALSE,1.9553888929548136,FALSE,1.3744942593151082,TRUE,TRUE,1.3744942593151093,TRUE,1.3744942593151093
1.1297892292360052,TRUE,1.3418425985485904,FALSE,2.0088239742077207,TRUE,0.9693876072672661,TRUE,TRUE,0.9693876072672661,TRUE,0.9693876072672661
1.0490893965941503,TRUE,0.7827593392490034,FALSE,2.068012844708747,TRUE,1.3483537244675106,TRUE,TRUE,1.348353724467511,TRUE,1.348353724467511
0.9207750443194472,TRUE,0.9886113934511305,FALSE,1.4375876555073823,FALSE,0.4499680393151666,TRUE,TRUE,0.4499680393151669,TRUE,0.4499680393151669
1.1472048439023907,TRUE,1.4122698475230362,FALSE,2.0412203282609336,TRUE,0.7299034766322055,TRUE,TRUE,0.7299034766322055,TRUE,0.7299034766322055
0.5971325273203276,TRUE,0.807091439908352,TRUE,0.7985076962170283,TRUE,0.30750471591485606,TRUE,TRUE,0.3075047159148555,TRUE,0.3075047159148555
0.23386002861034644,TRUE,0.5108256237659843,TRUE,0.405465108108164,TRUE,0.11421799472307742,TRUE,TRUE,0.11421799472307742,TRUE,0.11421799472307742
0.5597729341602774,FALSE,1.0152306797262176,FALSE,1.0348964742790616,TRUE,0.9029210953795866,TRUE,TRUE,0.9029210953795866,TRUE,0.9029210953795866
0.7172447321387534,TRUE,1.174985267450302,FALSE,1.2527629684939652,FALSE,0.06958912863027683,TRUE,TRUE,0.06958912863027683,TRUE,0.06958912863027683
0.6991532046199882,TRUE,0.7711087220291046,FALSE,1.2181574393160417,TRUE,1.1316939751740505,TRUE,TRUE,1.1316939751740505,TRUE,1.1316939751740505
0.8066725875575852,TRUE,0.4940185054496051,FALSE,1.8170772772121269,TRUE,0.7636430864058866,TRUE,TRUE,0.763643086405887,TRUE,0.763643086405887
0.7685169825335458,TRUE,0.6268977950186734,FALSE,1.5546296759391018,TRUE,1.240369223020474,TRUE,TRUE,1.240369223020474,TRUE,1.240369223020474
0.6686464031687867,TRUE,0.7519876805824368,TRUE,0.8034952377280297,FALSE,0.050105837859480744,TRUE,TRUE,0.050105837859480744,TRUE,0.050105837859480744
0.7000551521660535,TRUE,0.4700036292457338,TRUE,1.0045833390170642,FALSE,0.23507509048903405,TRUE,TRUE,0.23507509048903405,TRUE,0.23507509048903405
0.5168034383219171,TRUE,0.47290638890369596,FALSE,1.5260563034950438,TRUE,0.6383800407052775,TRUE,TRUE,0.6383800407052775,TRUE,0.6383800407052775
0.8283219589272048,TRUE,0.7707054149052689,FALSE,1.5141277326297713,FALSE,1.9458963992256422,FALSE,FALSE,1.9458963992256422,FALSE,1.9458963992256422
0.871222446470946,TRUE,1.2762934659044487,FALSE,1.623622547323372,TRUE,1.1774820404040502,TRUE,TRUE,1.1774820404040502,TRUE,1.1774820404040502
0.42969150387451815,TRUE,0.7435780341864373,TRUE,0.6493445579014474,FALSE,-0.2222258893096692,TRUE,FALSE,-0.2222258893096692,FALSE,-0.2222258893096692
0.30719317681624103,TRUE,0.3629054936893683,TRUE,0.6250937173148625,FALSE,0.7279330454000591,TRUE,TRUE,0.7279330454000631,TRUE,0.7279330454000631
0.6340181218853704,TRUE,0.7884573603636008,FALSE,1.4109869737101501,TRUE,1.0019079223170073,TRUE,TRUE,1.001907922317008,TRUE,1.001907922317008
0.5936404616653124,TRUE,0.311779624030842,FALSE,1.1411719030841951,FALSE,0.16265776499932702,TRUE,TRUE,0.16265776499932702,TRUE,0.16265776499932702
0.8179452513111263,TRUE,1.0006318803051628,FALSE,1.3291359472793745,TRUE,0.44403962034997163,TRUE,TRUE,0.44403962034997163,TRUE,0.44403962034997163
0.4263426931297186,TRUE,0.26966356694910343,TRUE,0.6549259677396351,TRUE,0.7900424447829091,TRUE,TRUE,0.7900424447829091,TRUE,0.7900424447829091
0.865459323052367,TRUE,1.2039728043239046,FALSE,2.312535423847206,FALSE,1.6321424929300714,TRUE,TRUE,1.6321424929300714,TRUE,1.6321424929300714
0.6579511826858846,TRUE,0.5389965007326757,FALSE,1.2039728043239042,TRUE,0.595038107166858,TRUE,TRUE,0.595038107166858,TRUE,0.595038107166858
0.6464055275781141,TRUE,0.526093095896771,TRUE,1.0006318803051628,TRUE,1.0221142493023416,TRUE,TRUE,1.0221142493023416,TRUE,1.0221142493023416
0.8568399175191456,TRUE,0.8001193001113585,TRUE,1.1394342831856374,TRUE,0.8876624028988063,TRUE,TRUE,0.887662402898806,TRUE,0.887662402898806
0.9673951921640325,TRUE,1.0866360976183933,FALSE,2.003729719719324,TRUE,1.3366148819258845,TRUE,TRUE,1.3366148819258845,TRUE,1.3366148819258845
0.9060929763886647,TRUE,0.9354606479797534,TRUE,1.4017985476557142,FALSE,0.021339935508041377,TRUE,FALSE,0.021339935508041377,FALSE,0.021339935508041377
0.8010544826803276,TRUE,0.8145080375633403,TRUE,1.0479685558463663,FALSE,0.09100663301524707,TRUE,FALSE,0.09100663301524707,TRUE,0.09100663301524707
0.5253588994417692,TRUE,0.3659342693515282,TRUE,0.47290638890369613,FALSE,-0.25061731906293866,FALSE,FALSE,-0.25061731906293866,FALSE,-0.25061731906293866
0.8683391875466926,TRUE,1.245215762858488,FALSE,1.9577446066431041,TRUE,0.7322624035516314,TRUE,TRUE,0.7322624035516314,TRUE,0.7322624035516314
0.1950157136817046,TRUE,0.4895482253187023,TRUE,0.48342664957787396,TRUE,-0.05937603838879639,TRUE,TRUE,-0.05937603838879639,TRUE,-0.05937603838879639
0.3342783511944529,TRUE,0.36545977349446457,TRUE,0.6090640633493538,TRUE,0.34674983109012264,TRUE,TRUE,0.34674983109012264,TRUE,0.34674983109012264
0.9764336415362022,TRUE,1.3981288187667362,TRUE,1.398716881118293,TRUE,0.717921657307634,TRUE,TRUE,0.7179216573076338,TRUE,0.7179216573076338
0.9653916319699408,TRUE,1.0185695809917144,FALSE,1.8152899666380435,FALSE,0.10866299262539486,TRUE,TRUE,0.10866299262539486,TRUE,0.10866299262539486
0.8330526052501548,TRUE,0.9946225751413657,FALSE,1.5553706911638268,TRUE,0.7726394032033052,TRUE,TRUE,0.7726394032033052,TRUE,0.7726394032033052
0.6892497089794803,TRUE,0.8564722366619832,FALSE,1.150572027596192,TRUE,0.7020954797003691,TRUE,TRUE,0.7020954797003688,TRUE,0.7020954797003688
0.2924670497789413,TRUE,0.2270574494019549,FALSE,0.740400065410106,FALSE,1.1205313734104134,FALSE,FALSE,1.120531373410413,FALSE,1.120531373410413
0.6067540416115871,TRUE,0.39863914303776404,TRUE,1.018569580991715,FALSE,1.0465379236355348,TRUE,TRUE,1.0465379236355348,TRUE,1.0465379236355348
0.9296289429543607,TRUE,0.9354606479797549,TRUE,1.446918982936286,FALSE,0.4190816957421252,TRUE,TRUE,0.4190816957421252,TRUE,0.4190816957421252
0.8798927704316463,TRUE,1.0147308046845702,FALSE,1.916922612166552,TRUE,0.8079218534871441,TRUE,TRUE,0.8079218534871445,TRUE,0.8079218534871445
0.25334643046306504,TRUE,0.17185025674229604,TRUE,0.42744401482693795,TRUE,0.2568390932281833,TRUE,TRUE,0.2568390932281833,TRUE,0.2568390932281833
0.6181602033831571,TRUE,0.9682504708024047,TRUE,1.0045833390170644,FALSE,1.7110702870370003,FALSE,FALSE,1.7110702870370003,FALSE,1.7110702870370003
0.262293492306618,TRUE,0.27625337662815797,TRUE,0.5511769192895435,TRUE,0.5008813256698919,TRUE,TRUE,0.5008813256698919,TRUE,0.5008813256698919
0.9895549111263777,TRUE,1.0185695809917115,FALSE,1.957744606643102,TRUE,0.9209367045172955,TRUE,TRUE,0.9209367045172955,TRUE,0.9209367045172955
0.20632887585965692,TRUE,0.21256144119523804,TRUE,0.31365755885504165,TRUE,0.15691266116875377,TRUE,TRUE,0.15691266116875377,TRUE,0.15691266116875377
1.1039527552964719,TRUE,1.0414538748251938,FALSE,1.8935421635313694,TRUE,0.7486638136376009,TRUE,TRUE,0.7486638136376009,TRUE,0.7486638136376009
0.945453888981233,TRUE,0.7786693539975054,FALSE,2.116255511411995,TRUE,1.0278720877401575,TRUE,TRUE,1.0278720877401575,TRUE,1.0278720877401575
1.1395662876740382,TRUE,0.925769475826682,FALSE,2.3025850929940423,TRUE,1.2449617165734068,TRUE,TRUE,1.2449617165734068,TRUE,1.2449617165734068
0.9119547575288611,FALSE,1.4816045409241991,FALSE,1.9993988338067077,FALSE,1.9191224440689758,FALSE,FALSE,1.9191224440689758,FALSE,1.9191224440689758
0.8606670434679351,TRUE,0.7537718023759284,FALSE,1.6863989518306028,TRUE,0.7479834087367238,TRUE,TRUE,0.7479834087367238,TRUE,0.7479834087367238
0.38135553563676805,TRUE,0.29924289485285677,TRUE,0.733969175079846,FALSE,0.8002822917710072,TRUE,TRUE,0.8002822917710072,TRUE,0.8002822917710072
0.6526171994742384,TRUE,0.6061358035702683,TRUE,1.0986122886651428,TRUE,0.2517919886892493,TRUE,TRUE,0.2517919886892493,TRUE,0.2517919886892493
0.8789278692146943,TRUE,1.1284652518149798,FALSE,2.4235377034115646,FALSE,2.5970178980659027,FALSE,FALSE,2.5970178980659027,FALSE,2.5970178980659027
0.30883142650351947,TRUE,0.1743533869411695,TRUE,0.6161861394237593,FALSE,0.9733322100898439,TRUE,TRUE,0.9733322100898439,TRUE,0.9733322100898439
0.9714077335124188,TRUE,0.938269638590778,FALSE,1.5362345084108024,TRUE,0.776006391891387,TRUE,TRUE,0.776006391891387,TRUE,0.776006391891387
0.6964489995582401,TRUE,0.47000362924573286,FALSE,1.5869650517629512,TRUE,1.0459017695353037,TRUE,TRUE,1.045901769535304,TRUE,1.045901769535304
0.40879955601259643,TRUE,0.31845373111853426,FALSE,0.8909729238882379,TRUE,0.6497827416070515,TRUE,TRUE,0.6497827416070515,TRUE,0.6497827416070515
0.9494273554613253,TRUE,0.9088557533848081,FALSE,1.8055527913602738,TRUE,0.5597402520750434,TRUE,TRUE,0.5597402520750435,TRUE,0.5597402520750435
0.5176581474104816,TRUE,0.49899116611898237,TRUE,0.901901994420306,TRUE,0.86514485664119,TRUE,TRUE,0.86514485664119,TRUE,0.86514485664119
0.4819151184063382,TRUE,0.7621400520463956,FALSE,0.9582549309708245,TRUE,0.4999801296906107,TRUE,TRUE,0.4999801296906107,TRUE,0.4999801296906107
0.9544040251998123,TRUE,1.06224464449422,TRUE,1.446918982936286,TRUE,0.599330949938381,TRUE,TRUE,0.5993309499383802,TRUE,0.5993309499383802
0.21037244436251365,TRUE,0.3976829676661081,TRUE,0.18571714548121465,TRUE,0.04544950186699092,TRUE,TRUE,0.04544950186699092,TRUE,0.04544950186699092
0.4515176155531554,TRUE,0.463572738915443,TRUE,0.5908683314394918,FALSE,-0.012561388263517423,TRUE,TRUE,-0.012561388263517794,TRUE,-0.012561388263517794
0.696448999558238,TRUE,0.8574502318499502,FALSE,1.2339536365362254,TRUE,1.1187500014687097,TRUE,TRUE,1.1187500014687097,TRUE,1.1187500014687097
0.3813555356367645,TRUE,0.3901976359773756,TRUE,0.6641596436865629,TRUE,0.2278276212105269,TRUE,TRUE,0.2278276212105269,TRUE,0.2278276212105269
0.7482625512870116,TRUE,0.5937747067467024,FALSE,1.2957803535781742,FALSE,1.6471825319146802,FALSE,FALSE,1.6471825319146802,FALSE,1.6471825319146802
1.1691978901468587,TRUE,1.1557707025054758,FALSE,2.0209453346418975,FALSE,0.5919189819806087,TRUE,TRUE,0.5919189819806087,TRUE,0.5919189819806087
1.0017372216233669,TRUE,0.7855205006903124,FALSE,1.984131361745658,TRUE,1.0283697849469746,TRUE,TRUE,1.0283697849469746,TRUE,1.0283697849469746
0.35075230902334703,TRUE,0.024097551579060215,FALSE,0.9650808960411562,FALSE,0.8801118111556376,TRUE,TRUE,0.8801118111556373,TRUE,0.8801118111556373
0.36065920653407574,TRUE,0.4495250979021938,TRUE,0.32542240043462956,TRUE,0.6977111118840859,TRUE,TRUE,0.6977111118840859,TRUE,0.6977111118840859
0.8915018285391277,FALSE,0.429562659687225,FALSE,1.9924301645258247,TRUE,0.5853214324822785,TRUE,TRUE,0.5853214324822785,TRUE,0.5853214324822785
0.7787006188156582,TRUE,0.8223589120390147,FALSE,1.5214691394881399,TRUE,0.8794078437654153,TRUE,TRUE,0.8794078437654153,TRUE,0.8794078437654153
0.9794546823460586,TRUE,0.8614824953778473,FALSE,2.066862758356256,FALSE,1.565176409017108,TRUE,TRUE,1.565176409017108,TRUE,1.565176409017108
0.3954750150330817,TRUE,0.46357273891544315,TRUE,0.6317782341835773,TRUE,0.3232437953276759,TRUE,TRUE,0.3232437953276759,TRUE,0.3232437953276759
0.865459323052369,TRUE,1.0986122886651428,FALSE,1.5099083170870655,FALSE,0.33482920203718675,TRUE,TRUE,0.33482920203718675,TRUE,0.33482920203718675
0.756530526285465,TRUE,0.828692672555176,FALSE,1.8417698898019623,FALSE,0.07369213514034054,TRUE,FALSE,0.07369213514034054,TRUE,0.07369213514034054
0.756530526285469,TRUE,0.584933595919681,TRUE,1.123003741789426,TRUE,0.4218206887847424,TRUE,TRUE,0.42182068878474216,TRUE,0.42182068878474216
0.47683403472475205,TRUE,0.6931471805597434,TRUE,0.806475865866145,TRUE,0.5006509167911376,TRUE,TRUE,0.5006509167911376,TRUE,0.5006509167911376
0.5150945736855385,TRUE,0.641853886172305,TRUE,0.9555114450251012,TRUE,0.628547962328121,TRUE,TRUE,0.628547962328121,TRUE,0.628547962328121
0.44479084810902525,TRUE,0.5306282510621584,FALSE,1.039423417274819,FALSE,1.0161011426315325,TRUE,TRUE,1.0161011426315325,TRUE,1.0161011426315325
0.6199184452852218,TRUE,1.0360919316838293,FALSE,1.0736109864596757,TRUE,0.2378477868926864,TRUE,TRUE,0.2378477868926864,TRUE,0.2378477868926864
0.9744219084341811,TRUE,0.8421827597193103,FALSE,1.6357552207476231,TRUE,0.9661454781287152,TRUE,TRUE,0.9661454781287152,TRUE,0.9661454781287152
0.6402058862876668,FALSE,1.0745147370860317,TRUE,0.9231636111599308,FALSE,0.14491354570768714,TRUE,TRUE,0.14491354570768714,TRUE,0.14491354570768714
0.6375525418550082,TRUE,0.7556675375408181,TRUE,0.9650808960411532,TRUE,0.48492381948055596,TRUE,TRUE,0.48492381948055596,TRUE,0.48492381948055596
0.9444616088386205,TRUE,1.0479685558463663,FALSE,1.8658674413795828,TRUE,1.0848042039793016,TRUE,TRUE,1.0848042039793016,TRUE,1.0848042039793016
1.0721206732180382,TRUE,0.8909729238882391,TRUE,1.5712166877629972,FALSE,0.07742088220110657,TRUE,FALSE,0.07742088220110652,TRUE,0.07742088220110652
0.8549285727270822,TRUE,1.2953225829132704,FALSE,1.819158443415924,FALSE,0.3672670851078878,TRUE,TRUE,0.3672670851078878,TRUE,0.3672670851078878
0.7611345215443994,TRUE,0.958850346290582,FALSE,1.7657839828247863,TRUE,0.9738231712871248,TRUE,TRUE,0.9738231712871248,TRUE,0.9738231712871248
0.5701595947980505,TRUE,0.603535021870211,TRUE,0.896746135799491,TRUE,0.8538121881392516,TRUE,TRUE,0.8538121881392516,TRUE,0.8538121881392516
0.452359165266057,TRUE,0.3227733922630511,FALSE,0.8729402909991075,TRUE,0.3090959633587544,TRUE,TRUE,0.3090959633587545,TRUE,0.3090959633587545
0.5099723813933945,TRUE,0.676340062243406,FALSE,1.0986122886651406,TRUE,0.8427455320030295,TRUE,TRUE,0.8427455320030295,TRUE,0.8427455320030295
1.1060929540602291,TRUE,1.1878434223938232,FALSE,2.219203458728473,TRUE,0.7869576054071385,TRUE,TRUE,0.7869576054071385,TRUE,0.7869576054071385
0.9583932914000117,TRUE,0.8967461357994913,FALSE,1.7917594692280077,TRUE,0.9616108384100696,TRUE,TRUE,0.9616108384100696,TRUE,0.9616108384100696
1.1373893601470226,TRUE,0.8873031949993156,FALSE,1.7147984125937825,FALSE,0.6014763154679627,TRUE,FALSE,0.6014763154679622,TRUE,0.6014763154679622
0.48785077787143655,TRUE,0.3726752852851733,FALSE,0.9682504708024058,TRUE,0.7207588030471254,TRUE,TRUE,0.7207588030471274,TRUE,0.7207588030471274
1.1791781457103776,TRUE,1.0438040521701368,FALSE,2.207274892767778,TRUE,1.4448975524132048,TRUE,TRUE,1.4448975524132048,TRUE,1.4448975524132048
0.3211315714437169,TRUE,0.3395071403163669,TRUE,0.49532143723002087,TRUE,0.4265843842127876,TRUE,TRUE,0.42658438421278777,TRUE,0.42658438421278777
0.3211315714437196,TRUE,0.19415601401562377,TRUE,0.5555258026838789,TRUE,0.1264333405150352,TRUE,TRUE,0.1264333405150352,TRUE,0.1264333405150352
0.9613899002849098,TRUE,0.7065702008918427,FALSE,1.720663525723303,TRUE,0.814906018813269,TRUE,TRUE,0.8149060188132686,TRUE,0.8149060188132686
0.8038620295584934,TRUE,0.9007865453364526,FALSE,1.4500101755059576,TRUE,0.8181465199706502,TRUE,TRUE,0.8181465199706502,TRUE,0.8181465199706502
1.0170624217012467,TRUE,1.0348964742790616,FALSE,2.101914395048178,TRUE,0.6236655433337143,TRUE,TRUE,0.6236655433337143,TRUE,0.6236655433337143
0.6883510082962102,TRUE,1.0736109864596755,FALSE,1.4966424182887503,FALSE,1.31531812917792,TRUE,TRUE,1.31531812917792,TRUE,1.31531812917792
0.7136174919707339,TRUE,1.0647107369894107,FALSE,1.5214691394881388,FALSE,1.5232279964551203,FALSE,FALSE,1.5232279964551203,FALSE,1.5232279964551203
0.2981900500502057,TRUE,0.31845373111853525,TRUE,0.5627853626966833,FALSE,0.7956041840411626,TRUE,TRUE,0.7956041840411626,TRUE,0.7956041840411626
0.9012192771792717,TRUE,0.6931471805597456,FALSE,1.3737155789127653,FALSE,0.2053253449988903,TRUE,TRUE,0.20532534499888894,TRUE,0.20532534499888894
0.6991532046199855,TRUE,0.4567584024957133,FALSE,1.2712250313339357,TRUE,0.36699956204047723,TRUE,TRUE,0.36699956204047723,TRUE,0.36699956204047723
0.3342783511944539,TRUE,0.03448617607116645,TRUE,0.5411309732613082,TRUE,0.02891204571077299,TRUE,TRUE,0.02891204571077299,TRUE,0.02891204571077299
0.3334558498822638,TRUE,0.33270575382573575,TRUE,0.546543706368056,FALSE,0.7899159967170111,TRUE,TRUE,0.7899159967170112,TRUE,0.7899159967170112
0.662403078832608,TRUE,0.4784902431230492,FALSE,1.1260112628533967,TRUE,0.49618166839536043,TRUE,TRUE,0.49618166839536043,TRUE,0.49618166839536043
0.977440195494617,TRUE,1.1108823812570037,FALSE,1.923687012251004,TRUE,0.9012912258567132,TRUE,TRUE,0.9012912258567132,TRUE,0.9012912258567132
0.6102595207541074,TRUE,0.7351113796586194,FALSE,1.1631508098031758,TRUE,0.4186494284580648,TRUE,TRUE,0.4186494284580648,TRUE,0.4186494284580648
0.9041422895088266,TRUE,0.5845133395571184,FALSE,1.8893979387863065,TRUE,0.8117406006680129,TRUE,TRUE,0.8117406006680132,TRUE,0.8117406006680132
0.1241592527760982,TRUE,0.18232155651733736,TRUE,0.48183808689273566,TRUE,0.4206403251716518,TRUE,TRUE,0.4206403251716518,TRUE,0.4206403251716518
0.44311070772453,TRUE,0.5108256237659847,TRUE,0.8150369981681066,TRUE,0.7872600849909783,TRUE,TRUE,0.7872600849909783,TRUE,0.7872600849909783
0.355703598549067,TRUE,0.662375521893065,TRUE,0.6306268235785374,TRUE,-0.024023498318380965,TRUE,TRUE,-0.024023498318380965,TRUE,-0.024023498318380965
0.9207750443194607,TRUE,0.9852836033584894,FALSE,2.1400661579154616,FALSE,1.8905012673935035,TRUE,TRUE,1.8905012673935035,TRUE,1.8905012673935035
0.5416664876112885,TRUE,0.47000362924573175,TRUE,0.7683706017969967,FALSE,-0.08470579016034643,TRUE,FALSE,-0.08470579016034643,TRUE,-0.08470579016034643
1.0584801872388208,TRUE,1.0185695809917137,FALSE,2.4729304587407563,TRUE,0.6994919083332072,TRUE,TRUE,0.6994919083332072,TRUE,0.6994919083332072
0.4759877761524134,TRUE,0.1416505170143477,TRUE,0.6035350218702124,TRUE,0.3555765013788605,TRUE,TRUE,0.3555765013788605,TRUE,0.3555765013788605
0.730887508542493,TRUE,0.7503055943994615,FALSE,1.4350845252892614,TRUE,0.5646958833768989,TRUE,TRUE,0.5646958833768989,TRUE,0.5646958833768989
0.7236033261903242,TRUE,0.5596157879354047,TRUE,1.0082282271970415,TRUE,0.4594578543329671,TRUE,TRUE,0.4594578543329672,TRUE,0.4594578543329672
1.0160373247807082,TRUE,0.9480394301864805,FALSE,1.5976034525536804,TRUE,1.0959901274775457,TRUE,TRUE,1.095990127477546,TRUE,1.095990127477546
1.118982867079796,TRUE,1.098612288665139,FALSE,2.221616004020274,FALSE,0.4578174980415138,TRUE,TRUE,0.4578174980415138,TRUE,0.4578174980415138
0.17484406408149206,TRUE,0.08167803101320391,TRUE,0.2429461766631623,TRUE,-0.004750495589424217,TRUE,TRUE,-0.004750495589424217,TRUE,-0.004750495589424217
0.7363628490299207,TRUE,0.9682504708024048,FALSE,1.3062516534455741,TRUE,0.4813652324232014,TRUE,TRUE,0.4813652324232014,TRUE,0.4813652324232014
0.6579511826858753,TRUE,0.516690743218383,TRUE,0.8329091229340694,FALSE,0.1737116893051135,TRUE,TRUE,0.17371168930511371,TRUE,0.17371168930511371
0.9534078127171152,TRUE,0.6773988235916457,FALSE,1.8123787564306206,TRUE,0.5924247160504751,TRUE,TRUE,0.5924247160504751,TRUE,0.5924247160504751
0.33510096455165905,TRUE,0.09309042306336691,TRUE,0.7091475219061321,TRUE,0.21181934391795332,TRUE,TRUE,0.21181934391795332,TRUE,0.21181934391795332
1.128705908327183,TRUE,0.8556661100564663,FALSE,2.1633230167652964,TRUE,1.5827636203915245,TRUE,TRUE,1.5827636203915252,TRUE,1.5827636203915252
0.7583712033641994,TRUE,1.0560526742463086,FALSE,1.449473262741386,FALSE,0.29809781231928467,TRUE,TRUE,0.2980978123192854,TRUE,0.2980978123192854
0.1514890459170878,TRUE,0.133531392592158,TRUE,0.4583075894825432,TRUE,0.2724488336715454,TRUE,TRUE,0.2724488336715454,TRUE,0.2724488336715454
0.8321057717690327,TRUE,0.7073318155516536,TRUE,1.2039728043239053,TRUE,0.5916699422165365,TRUE,TRUE,0.5916699422165365,TRUE,0.5916699422165365
0.29819005005021515,TRUE,0.2534488982214896,TRUE,0.3894647667617227,TRUE,0.1027963374810227,TRUE,TRUE,0.10279633748102297,TRUE,0.10279633748102297
0.7000551521660512,TRUE,0.8329091229340709,TRUE,1.0203600917654916,FALSE,0.12274740112662647,TRUE,TRUE,0.12274740112662683,TRUE,0.12274740112662683
0.5988798859776648,TRUE,0.7884573603636004,TRUE,0.9093702890277484,TRUE,0.24665248379720106,TRUE,TRUE,0.24665248379720026,TRUE,0.24665248379720026
0.7118055611458373,TRUE,1.0275163669814684,FALSE,1.3040562628821175,TRUE,0.3891085259555652,TRUE,TRUE,0.3891085259555652,TRUE,0.3891085259555652
0.7400189496892146,TRUE,0.9526583760427216,TRUE,0.831297519039744,TRUE,0.35507342366140776,TRUE,TRUE,0.35507342366140776,TRUE,0.35507342366140776
0.7842715511009785,TRUE,0.9162907318722455,FALSE,1.289667525429861,TRUE,0.5647600480228512,TRUE,TRUE,0.5647600480228513,TRUE,0.5647600480228513
0.8827897881838436,TRUE,1.2396908869264474,FALSE,1.8325814637478195,TRUE,1.1064028480861625,TRUE,TRUE,1.1064028480861625,TRUE,1.1064028480861625
