year,prop
1984,0.040304709141274236
1984,0.017474402730375427
1984,0.02044338245055091
1984,0.02543192812715964
1984,0.026141078838174275
1984,0.031964728575365114
1984,0.02999734536766658
1984,0.01976563602993082
1984,0.015659300453680667
1984,0.02413339183852567
1984,0.033285509325681494
1984,0.02903225806451613
1984,0.016781411359724614
1984,0.04082814535977993
1984,0.02267699115044248
1984,0.015567631076516375
1985,0.029463390170511534
1985,0.04066721808657293
1985,0.024878109763720464
1985,0.027393544887442365
1985,0.032714776632302406
1985,0.028047764509858374
1985,0.04218430034129693
1985,0.032036613272311214
1985,0.025
1985,0.06085164835164835
1985,0.04051819184123484
1985,0.05254798146922568
1985,0.030087306917394224
1985,0.042043275814845245
1985,0.02330293819655522
1985,0.04549158066268332
1985,0.021163298743855818
1985,0.042973124300111985
1985,0.026408203399353843
1985,0.0330102542491923
1985,0.05390762562643912
1985,0.02788339670468948
1985,0.026772793053545588
1986,0.05569930546098325
1986,0.061483319547835674
1986,0.03776953715149018
1986,0.0387646161667514
1986,0.05225718194254446
1986,0.04041194107678269
1986,0.023483870967741936
1986,0.0537472647702407
1986,0.036738469670939605
1986,0.02759009009009009
1986,0.03173703598753188
1986,0.02616902616902617
1986,0.04386329043863291
1986,0.02931105328037255
1986,0.0185595567867036
1986,0.031960921144452197
1986,0.02361644615165742
1986,0.02385994635041649
1986,0.0540129852189529
1986,0.042498937526561836
1986,0.02
1986,0.05707890318970341
1986,0.03397782200739267
1987,0.04676507104428197
1987,0.06169772256728778
1987,0.04917620425103761
1987,0.08856639088566391
1987,0.07663400885787143
1987,0.08013047794639058
1987,0.04910955207771182
1987,0.023352217769794112
1987,0.035048678720445064
1987,0.041413732631862946
1987,0.07854984894259819
1987,0.05951547402324604
1987,0.06339121841027813
1987,0.05405042918454936
1987,0.05962203886079319
1987,0.04461580831726797
1987,0.05005889281507656
1987,0.04314582195521573
1987,0.02947140732729485
1987,0.041788958770090846
1987,0.04746317512274959
1987,0.04745857905082842
1987,0.05339598462195643
1988,0.07059414646401206
1988,0.05093833780160858
1988,0.10209992758870384
1988,0.05450456409577986
1988,0.06753320146934162
1988,0.08571812441219938
1988,0.07314698929217077
1988,0.028783129096608722
1988,0.03957030187652978
1988,0.04889071487263763
1988,0.05696559503666103
1988,0.06133296987869701
1988,0.03970712475359054
1988,0.04213938411669368
1988,0.057917784997881055
1988,0.06941783345615328
1988,0.07840154867256637
1988,0.019262981574539362
1988,0.034640057020669995
1988,0.06779424098406486
1988,0.049740932642487044
1988,0.06635554907393904
1988,0.04406449819293856
1989,0.0637508283631544
1989,0.08304668304668304
1989,0.15070292996978057
1989,0.07885169863357151
1989,0.09337813243735126
1989,0.08274534958306606
1989,0.10350361059106714
1989,0.08970976253298153
1989,0.05491009681881051
1989,0.04325913481730365
1989,0.07911259941398074
1989,0.0686558516801854
1989,0.0726792662590328
1989,0.03201159267553682
1989,0.08855291576673865
1989,0.05814798662596308
1989,0.07606199770378874
1989,0.03150242326332795
1989,0.03954649750303685
1989,0.11209359270847503
1989,0.0576194086429113
1989,0.05787348586810229
1989,0.07860503736507057
1989,0.09845308659823623
1989,0.04187745924676785
1990,0.10405105438401775
1990,0.07606107297940888
1990,0.0844666250779788
1990,0.07486418444415
1990,0.05222591362126246
1990,0.11997146932952925
1990,0.07726237905520775
1990,0.056519306099608285
1990,0.09435825105782793
1990,0.11311884824445424
1990,0.05855534976492378
1990,0.10015516998166173
1990,0.02598601767576837
1990,0.0897418196879746
1990,0.09555589261337782
1990,0.06772413793103449
1990,0.03229955695297985
1990,0.09375874615169326
1990,0.07750716332378224
1990,0.03356194367430323
1990,0.12197219435287372
1990,0.07114624505928854
1990,0.09197845804988662
1990,0.04084411164057182
1990,0.0850619518307114
1990,0.06824005394470667
1990,0.04275741710296684
1991,0.11941813261163735
1991,0.10903893275251837
1991,0.12267607545121455
1991,0.06000833449090152
1991,0.10709179296539892
1991,0.04796229553645689
1991,0.05950877192982456
1991,0.11574138169735566
1991,0.04250143102461362
1991,0.13572114724852477
1991,0.05999718982717437
1991,0.10837651122625216
1991,0.1076544638981334
1991,0.10391400220507166
1991,0.08924187725631769
1991,0.07006271990209577
1991,0.05933014354066986
1991,0.08179419525065963
1991,0.0785628100281539
1991,0.05929190956917389
1991,0.06499509735257039
1991,0.06985562199212483
1991,0.03907539900935608
1991,0.064
1991,0.08708272859216255
1991,0.05236393622869709
1991,0.08477559401584042
1992,0.10273327049952875
1992,0.13278711682441022
1992,0.08255991134506165
1992,0.12840043525571274
1992,0.06333705357142858
1992,0.04875792811839323
1992,0.10078291814946619
1992,0.06670550538887271
1992,0.049888827126181215
1992,0.09076879910213244
1992,0.08975387907972178
1992,0.08839050131926121
1992,0.1392738359201774
1992,0.10635887268092338
1992,0.09389344832382807
1992,0.056981664315937944
1992,0.070944036178632
1992,0.07355156827831803
1992,0.13910646939367566
1992,0.10057683774589558
1992,0.08560968741199662
1992,0.08895926299121923
1992,0.05366385181149551
1992,0.06378099469686112
1992,0.056639566395663955
1992,0.07659822338721421
1992,0.11219031531531531
1993,0.154377555336247
1993,0.07447988904299584
1993,0.11813643926788686
1993,0.11480321394525399
1993,0.08543417366946779
1993,0.10848017621145374
1993,0.11236115066932498
1993,0.10773921881806302
1993,0.14796479647964797
1993,0.06699413289671169
1993,0.06063268892794376
1993,0.1023365868086365
1993,0.1325283243887895
1993,0.062345509475418844
1993,0.09285218598195698
1993,0.1330035335689046
1993,0.08950529024878467
1993,0.1591043890865955
1993,0.0539968983504864
1993,0.13722627737226278
1993,0.06888763410502541
1993,0.13518197573656845
1993,0.08181174805378627
1993,0.08756161206146709
1993,0.1259187352655665
1993,0.11511483977444643
1993,0.08714964006739163
1994,0.14717514124293785
1994,0.12022393282015395
1994,0.10367577756833177
1994,0.12901408450704224
1994,0.10462251847558325
1994,0.16518959755920384
1994,0.14457656612529002
1994,0.09599437807449052
1994,0.11601284378053887
1994,0.08307326497250705
1994,0.11791447648813752
1994,0.12078443024810578
1994,0.1908510322293183
1994,0.10374270670271808
1994,0.0767341927562922
1994,0.06759246138585802
1994,0.10975943138326955
1994,0.1089950190448286
1994,0.08804011207786462
1994,0.10675837320574162
1994,0.1348181143281366
1994,0.0966984592809978
1994,0.13814342278926528
1994,0.1483539974348012
1994,0.14969883942999854
1994,0.08523335883703137
1994,0.10933521923620934
1995,0.20466734309320192
1995,0.22735754270130615
1995,0.19359145527369825
1995,0.1731718259309107
1995,0.12636062470421203
1995,0.233085988651244
1995,0.21049661399548533
1995,0.267061863505092
1995,0.16344320348678834
1995,0.1774600504625736
1995,0.1437125748502994
1995,0.17690014903129658
1995,0.17953877108806687
1995,0.17542297417631345
1995,0.21885678782230505
1995,0.18321495868966517
1995,0.20482842392954753
1995,0.1576504481434059
1995,0.16045180256846667
1995,0.22614951517047233
1995,0.21046283732850898
1995,0.19249035322054023
1995,0.1525842044134727
1995,0.23652694610778444
1995,0.14231412498099438
1995,0.16337031677118508
1995,0.16514788169464428
1996,0.1957341845618108
1996,0.24933604124355568
1996,0.2477409638554217
1996,0.14745991308257156
1996,0.20930567559781044
1996,0.19993941229930323
1996,0.20265433939755442
1996,0.22967663946811726
1996,0.27439106445969585
1996,0.18313689936536717
1996,0.2652907502259717
1996,0.15786192925042855
1996,0.178955223880597
1996,0.18386202648598707
1996,0.20761559383499548
1996,0.20305023923444976
1996,0.15680902497985497
1996,0.23930982745686422
1996,0.1322326801419534
1996,0.17245005257623555
1996,0.1770233404061837
1996,0.20134753995612661
1996,0.22967863894139887
1996,0.16271186440677965
1996,0.22051617118588696
1996,0.22405733873480835
1996,0.11051851851851852
1996,0.26375458486162057
1996,0.1741477710936295
1997,0.2026578073089701
1997,0.14508605436705807
1997,0.21297539149888142
1997,0.24676539360872954
1997,0.2836212214682295
1997,0.19104349074206975
1997,0.19795620437956205
1997,0.22583559168925021
1997,0.20755291609562967
1997,0.149895178197065
1997,0.21670533642691414
1997,0.21791233049511194
1997,0.25586959772693285
1997,0.1933436750810887
1997,0.19997013142174433
1997,0.16003630313114506
1997,0.16982597886886264
1997,0.2448733413751508
1997,0.20780472137465875
1997,0.18068436200831467
1997,0.1459622402030779
1997,0.2991178829190056
1997,0.290788013318535
1997,0.24593929450369156
1997,0.2558103740187779
1997,0.20396776193428395
1997,0.18463464246596778
1997,0.19742755307608864
1997,0.21500334896182183
1998,0.21649326805385558
1998,0.12755698421975453
1998,0.10960248650417144
1998,0.24295447506968101
1998,0.13524826789838337
1998,0.18047690014903128
1998,0.2564102564102564
1998,0.1385993246219351
1998,0.1414497867960594
1998,0.13674432769910158
1998,0.1424968474148802
1998,0.16535433070866143
1998,0.21943198804185352
1998,0.18012691087395444
1998,0.15994962216624686
1998,0.24403350719140193
1998,0.15940114487010126
1998,0.10986091576808876
1998,0.16367047053306238
1998,0.1471834300957163
1998,0.12638477141519738
1998,0.12058647516457212
1998,0.13948601907224825
1998,0.1290478492025133
1998,0.1776079837829409
1998,0.17515546342907906
1998,0.1405112316034082
1998,0.13927011852776044
1998,0.10111869824204563
1999,0.2189459020199675
1999,0.17407878017789072
1999,0.17532467532467533
1999,0.2261066398390342
1999,0.17062689585439839
1999,0.2066735644076565
1999,0.24065297525013166
1999,0.23113562296314866
1999,0.10718232044198896
1999,0.18203650336215177
1999,0.09475387104229258
1999,0.19768692845615923
1999,0.13667366211962226
1999,0.16212676794133055
1999,0.1475328539548723
1999,0.16322115384615385
1999,0.14613252708490804
1999,0.16802030456852793
1999,0.16670826054404791
1999,0.18272335844994617
1999,0.09554468194694823
1999,0.1711894496576211
1999,0.2255259467040673
1999,0.11803022407503909
1999,0.13539420081476156
1999,0.14995787700084245
1999,0.1590172786177106
1999,0.17127659574468085
1999,0.1594996090695856
2e3,0.22722283205268934
2e3,0.18432554634513942
2e3,0.1881651766709238
2e3,0.2239457831325301
2e3,0.15658415116449392
2e3,0.15315974253949677
2e3,0.12403763900769889
2e3,0.24384753901560624
2e3,0.18313953488372092
2e3,0.2319320472214224
2e3,0.2021415135291564
2e3,0.18402008565942993
2e3,0.1036179450072359
2e3,0.153222103168529
2e3,0.19968027902921087
2e3,0.17542768273716952
2e3,0.17015402499273466
2e3,0.13647163647163646
2e3,0.1332135907798234
2e3,0.13385579937304076
2e3,0.1379633974659784
2e3,0.14971988795518207
2e3,0.09489374262101535
2e3,0.18601052305787683
2e3,0.11958278242985163
2e3,0.13941934482223256
2e3,0.14700345152180735
2e3,0.187509249667012
2e3,0.1669902912621359
2001,0.1941455015066724
2001,0.21785819358634892
2001,0.1907255048616305
2001,0.20205479452054795
2001,0.16695352839931152
2001,0.19583878946602648
2001,0.13113083976131568
2001,0.17581591216724318
2001,0.2174314752078842
2001,0.1354746382572746
2001,0.20997527991856915
2001,0.17470456723091665
2001,0.16162790697674417
2001,0.16471871591086176
2001,0.12378603360567289
2001,0.2518118735543562
2001,0.15598638449015836
2001,0.13141174647450798
2001,0.1802208054734878
2001,0.1343554006968641
2001,0.16437297046543992
2001,0.10088793631353338
2001,0.16549618320610687
2001,0.15136132902630364
2001,0.1448233674873834
2001,0.1399220155968806
2001,0.22115691914349633
2001,0.1798967408841562
2001,0.1481828107939479
2002,0.23737373737373738
2002,0.16564329573040126
2002,0.21038011695906433
2002,0.24082402437255188
2002,0.152025555394221
2002,0.19338422391857507
2002,0.14222349406209758
2002,0.2406872434240535
2002,0.18161094224924013
2002,0.19031903190319033
2002,0.1975715784739919
2002,0.2891100876541376
2002,0.17517605633802816
2002,0.13209915280828366
2002,0.17201559688062387
2002,0.15587967183226983
2002,0.15806172483415057
2002,0.23952380952380953
2002,0.18063540090771557
2002,0.15106382978723404
2002,0.11794717887154862
2002,0.22326142706290542
2002,0.18704512372634644
2002,0.20613496932515338
2002,0.164858034785194
2002,0.11109384711000622
2002,0.1677123182861515
2002,0.1337236173162841
2002,0.1408649326230022
2003,0.23890002864508736
2003,0.17792825241319696
2003,0.18426323319027182
2003,0.19938739789964993
2003,0.22878560719640179
2003,0.23510276504509833
2003,0.11807901307093553
2003,0.18967818478422066
2003,0.11852409638554216
2003,0.1693401937046005
2003,0.23524163568773235
2003,0.20168334127362236
2003,0.16956906729634003
2003,0.1580865603644647
2003,0.177168386997381
2003,0.14849568066726243
2003,0.10357085151074487
2003,0.1773391358408455
2003,0.16056758775205376
2003,0.18151001540832049
2003,0.19609967497291442
2003,0.3310800430173606
2003,0.19563570237914835
2003,0.12683766030653737
2003,0.1328194485621109
2003,0.23705591843237214
2003,0.17902160864345737
2003,0.16878932023937396
2003,0.12591687041564792
2004,0.20138312586445367
2004,0.2232156161525853
2004,0.16701617735170762
2004,0.17218045112781954
2004,0.1456454236285672
2004,0.29377845220030346
2004,0.19738621000450654
2004,0.24925954793452845
2004,0.15564675482596138
2004,0.13650890275452746
2004,0.18018288112726727
2004,0.18439716312056736
2004,0.1970511442174781
2004,0.11639271434917814
2004,0.19130035227446776
2004,0.17119606939966223
2004,0.2522331566994701
2004,0.19356314826113483
2004,0.1771837115324837
2004,0.20262575134451122
2004,0.17040358744394618
2004,0.2114695340501792
2004,0.17623979912115506
2004,0.15331010452961671
2004,0.22695722356739306
2004,0.1859914112246409
2004,0.127349319507453
2004,0.1584664536741214
2004,0.20384373030875866
2005,0.28868623539469934
2005,0.2000573230151906
2005,0.19025556717979375
2005,0.1978643216080402
2005,0.19228997081861465
2005,0.22048866647041507
2005,0.25255408653846156
2005,0.1421012849584278
2005,0.1371462793831412
2005,0.21570665083135393
2005,0.2807017543859649
2005,0.2734952481520591
2005,0.25202443528910357
2005,0.1879072586755569
2005,0.1405775075987842
2005,0.1727259013425856
2005,0.13518767758337072
2005,0.21627906976744185
2005,0.10505653266331658
2005,0.23695279638572986
2005,0.21738470873786409
2005,0.1284443796471789
2005,0.23696380162653485
2005,0.16399314748481544
2005,0.2553088020748906
2005,0.12093318520869703
2005,0.18078480224229213
2005,0.14583333333333334
2005,0.18741236952796386
2005,0.20073215375228798
2006,0.29259104227710336
2006,0.24303382506332885
2006,0.20943509615384615
2006,0.24401265250790782
2006,0.16127098321342925
2006,0.22675059008654602
2006,0.23959436960799152
2006,0.15750076382523678
2006,0.17458823529411766
2006,0.21661538461538463
2006,0.27000736919675755
2006,0.20404935147105346
2006,0.20332013402375876
2006,0.21923704913166098
2006,0.22847785402370555
2006,0.17764778325123154
2006,0.13083967096073257
2006,0.1842759023819962
2006,0.22125648063433973
2006,0.14244279729294232
2006,0.21475875118259224
2006,0.12907410410248094
2006,0.2448198916161938
2006,0.2290644293177141
2006,0.13767890479153702
2006,0.1490252940228774
2006,0.2576326530612245
2006,0.14858044164037854
2006,0.22616762635956494
2006,0.16626775171533428
2007,0.28665207877461707
2007,0.27908626560726446
2007,0.21160911094783247
2007,0.23665689149560118
2007,0.258703481392557
2007,0.21122828784119108
2007,0.16318961520630507
2007,0.2316289038579302
2007,0.21794473765911207
2007,0.21924337205838546
2007,0.2236138689476096
2007,0.21891973445986723
2007,0.18565210865976287
2007,0.24668141592920353
2007,0.26273710612948736
2007,0.21554436752674638
2007,0.2899816176470588
2007,0.19268402830046666
2007,0.21087413637729047
2007,0.16746117176687683
2007,0.2012646514497224
2007,0.1987914471645491
2007,0.1429249762583096
2007,0.211705532693187
2007,0.18819298771351514
2007,0.12843320848938827
2007,0.1579638752052545
2007,0.24475190839694658
2007,0.1927409261576971
2007,0.16290018832391714
2008,0.2950310559006211
2008,0.2280477408354646
2008,0.2601002654084341
2008,0.25682018187151656
2008,0.16611043689320387
2008,0.32174992243251627
2008,0.289003289003289
2008,0.20844769746874048
2008,0.23852266038846381
2008,0.26406412349710556
2008,0.24880687241489025
2008,0.21534919416730622
2008,0.2169194171870354
2008,0.24107542942494398
2008,0.16452991452991453
2008,0.13353242320819111
2008,0.20302243932224087
2008,0.19020550940096195
2008,0.22017088800732376
2008,0.19466271312083025
2008,0.2151842533668788
2008,0.2548521946849806
2008,0.14320096269554752
2008,0.2305509929819322
2008,0.22170542635658916
2008,0.18468534545987972
2008,0.25062266500622665
2008,0.21784295753131683
2008,0.16741660201706748
2008,0.21669823232323232
2009,0.21583271097834206
2009,0.2090715804394047
2009,0.21716086520555794
2009,0.3220984346354534
2009,0.24364406779661016
2009,0.22688172043010751
2009,0.16940963309678395
2009,0.18886941279579317
2009,0.24106351550960117
2009,0.33463216957605985
2009,0.21395862940154745
2009,0.23844427823485415
2009,0.2587542609234583
2009,0.23945180166307362
2009,0.2084381939304219
2009,0.19316649183275889
2009,0.25375421391357644
2009,0.24541077339753234
2009,0.2531390482095799
2009,0.265452876376989
2009,0.227460833579663
2009,0.16411512553582364
2009,0.24793388429752067
2009,0.14130434782608695
2009,0.18001502629601804
2009,0.23971096449890042
2009,0.2259557945041816
2009,0.16450678457081871
2009,0.1752495642528918
2009,0.21257342435307192
2010,0.2607542722451385
2010,0.23780659712433042
2010,0.22716382150344414
2010,0.18357414448669201
2010,0.2106771226059418
2010,0.35048482952768223
2010,0.14836363636363636
2010,0.26549183879820887
2010,0.2475355969331873
2010,0.31195462478184993
2010,0.22159763313609468
2010,0.2272
2010,0.21393912659902956
2010,0.18539749585156132
2010,0.23231716473945035
2010,0.27788362890224244
2010,0.2297573808827828
2010,0.2005801305293691
2010,0.22767715284397838
2010,0.17059078434204825
2010,0.21509375484270882
2010,0.205934983596779
2010,0.25907402114889966
2010,0.15619047619047619
2010,0.2187787664927892
2010,0.1828358208955224
2010,0.2207241327071656
2010,0.21106882334284807
2010,0.1802484095728567
2010,0.18080561489166921
2011,0.25767427793739606
2011,0.30304354157565166
2011,0.2642293906810036
2011,0.27133255406195206
2011,0.2122862762899077
2011,0.2605612552806276
2011,0.24819071945508728
2011,0.2347246468814474
2011,0.22006807754920824
2011,0.22312517821499858
2011,0.2735571715921399
2011,0.13615644758123804
2011,0.2435538529541771
2011,0.1905918057663126
2011,0.1829775039403926
2011,0.328029948525971
2011,0.1615099925980755
2011,0.18417945690672963
2011,0.23036093418259024
2011,0.21481706391376953
2011,0.171602787456446
2011,0.18895742440198585
2011,0.1799324650265316
2011,0.22776178208819517
2011,0.22401083195426508
2011,0.2219629802457614
2011,0.19201995012468828
2011,0.201416089183489
2011,0.18900235663786333
2011,0.21607579462102688
2012,0.24259807549962992
2012,0.2571846970529013
2012,0.2518646012621916
2012,0.15277526667871993
2012,0.2238145789101203
2012,0.22776610644257703
2012,0.19762087490406754
2012,0.23783287419651056
2012,0.23994226952913586
2012,0.2618697092381303
2012,0.2882849109653233
2012,0.24820870843284953
2012,0.19795348837209303
2012,0.2685426761088334
2012,0.2090618537319045
2012,0.25512276167620457
2012,0.2486910994764398
2012,0.20450384474551447
2012,0.270509977827051
2012,0.1565842862412394
2012,0.34579620302208447
2012,0.1963470319634703
2012,0.17458303118201596
2012,0.27838345864661657
2012,0.2375
2012,0.1942587495084546
2012,0.17507645259938837
2012,0.20857586340706247
2012,0.1522633744855967
2012,0.16852446627621387
2013,0.2173850780466848
2013,0.3493069890887644
2013,0.24415744157441574
2013,0.2642696629213483
2013,0.28497164461247637
2013,0.30346385542168675
2013,0.23859649122807017
2013,0.23621590249564714
2013,0.2651331719128329
2013,0.24348203939745075
2013,0.35446255045597247
2013,0.23204112824788106
2013,0.20640834575260805
2013,0.2861228175797712
2013,0.28354430379746837
2013,0.24906507105459985
2013,0.26894865525672373
2013,0.22909723228517606
2013,0.22008355714712027
2013,0.21520359188728905
2013,0.21035130837068092
2013,0.216932811087677
2013,0.22262456546929316
2013,0.22370617696160267
2013,0.2450574712643678
2013,0.21040758008723115
2013,0.16574337475670012
2013,0.22336769759450173
2013,0.18886234696924456
2013,0.20855692530819434
2014,0.29078538677710397
2014,0.3300015144631228
2014,0.2448780487804878
2014,0.2902999719652369
2014,0.27115895016219405
2014,0.25672121566335476
2014,0.3002191380569759
2014,0.273694954797317
2014,0.27818801476853167
2014,0.2907922912205567
2014,0.29111747851002867
2014,0.29161352040816324
2014,0.28535278356653765
2014,0.22178551375631667
2014,0.31638755980861244
2014,0.24624277456647398
2014,0.2180017735737511
2014,0.1927229699748558
2014,0.2583216783216783
2014,0.3024187564920611
2014,0.3007354091691441
2014,0.2358015815959741
2014,0.2185735512630015
2014,0.2345960748516659
2014,0.23525943396226415
2014,0.2511986052593346
2014,0.17060835936337945
2014,0.23051803473356094
2014,0.23707155742633795
2014,0.2218336627641782
2015,0.31063472047078605
2015,0.32240117130307466
2015,0.29590676520750425
2015,0.3016547078635232
2015,0.261834527321253
2015,0.39227166276346603
2015,0.26947767726874816
2015,0.33432259979225404
2015,0.3164987941551993
2015,0.32124197641439023
2015,0.29099175902244956
2015,0.2838781782620844
2015,0.2802662598807378
2015,0.20401994861719813
2015,0.2685008091805208
2015,0.2329654157468727
2015,0.20338733431516937
2015,0.29028132992327366
2015,0.22022792022792023
2015,0.18423776430578145
2015,0.2400058788947678
2015,0.22314787265694733
2015,0.17932551319648093
2015,0.25498241500586166
2015,0.23527679623085984
2015,0.27433764633394947
2015,0.262085308056872
2015,0.22590882862088862
2015,0.3187250996015936
2015,0.23996431757359502
2016,0.3620617404665456
2016,0.274639932222536
2016,0.2596357475645913
2016,0.36994304074777273
2016,0.29270292429625583
2016,0.33181818181818185
2016,0.32401242787394585
2016,0.3524970963995354
2016,0.28195649082894925
2016,0.22333382374577018
2016,0.3481652701531349
2016,0.33598151090567674
2016,0.27713068181818185
2016,0.2871494976758135
2016,0.20200959808038393
2016,0.33942028985507244
2016,0.270436649964209
2016,0.25533707865168537
2016,0.3030901650910117
2016,0.2774525203484221
2016,0.24449093444909345
2016,0.3017953833000855
2016,0.22099447513812154
2016,0.2217524420469456
2016,0.18946587537091988
2016,0.21791907514450867
2016,0.2558814986930003
2016,0.296678295161535
2016,0.3274284884565123
2016,0.2898217366302473
2017,0.3588235294117647
2017,0.462248322147651
2017,0.3287461773700306
2017,0.39910957920436596
2017,0.28443323525290737
2017,0.3291788856304985
2017,0.3929492691315563
2017,0.3218586202011616
2017,0.2553719008264463
2017,0.2885226944203527
2017,0.29515971544148417
2017,0.37083154429655074
2017,0.2489164981219301
2017,0.28074009324009325
2017,0.2719665271966527
2017,0.3352857142857143
2017,0.2945281965382468
2017,0.30799438990182326
2017,0.27866593164277836
2017,0.2897989575577066
2017,0.314480602529487
2017,0.3089043076033536
2017,0.2564066657330906
2017,0.2910602910602911
2017,0.34939931350114417
2017,0.26297720406481734
2017,0.299873825879714
2017,0.3266308518802763
2017,0.31645754304056023
2017,0.36637037037037035
2018,0.33949290932531156
2018,0.5024616275702288
2018,0.31929291534318466
2018,0.3773190124145627
2018,0.37928057553956834
2018,0.3570825119684596
2018,0.3444632290786137
2018,0.2612204445702959
2018,0.31353512278697887
2018,0.3142414860681115
2018,0.32891832229580575
2018,0.3449660711812768
2018,0.30963237389569676
2018,0.41102052291256674
2018,0.29734097252827973
2018,0.3236118900729108
2018,0.28377806014400675
2018,0.2660920339218685
2018,0.3567750478152126
2018,0.35727598566308244
2018,0.3201232320403305
2018,0.33286575957357273
2018,0.35815349435472343
2018,0.34152229480261287
2018,0.36265146115466856
2018,0.34989704873026767
2018,0.28246892413201885
2018,0.3817097415506958
2018,0.3170300530347672
2018,0.27849355797819625
2019,0.3596330275229358
2019,0.31255686988171066
2019,0.374591312470808
2019,0.33649289099526064
2019,0.44246031746031744
2019,0.3703527168732126
2019,0.3883949461862424
2019,0.31868131868131866
2019,0.3548387096774194
2019,0.32389635316698656
2019,0.2835973428717425
2019,0.3656387665198238
2019,0.38223552894211577
2019,0.3307766059443912
2019,0.2725947521865889
2019,0.3015323776569451
2019,0.39913336543091
2019,0.335243553008596
2019,0.3997078870496592
2019,0.29122272957889395
2019,0.35291238374938816
2019,0.33282751643904906
2019,0.49287598944591027
2019,0.36988377968671043
2019,0.3557937723328229
2019,0.34355828220858897
2019,0.3869179600886918
2019,0.3340599455040872
2019,0.27173347214992194
2019,0.3720173535791757
